Date,Open,High,Low,Close,Adj Close,Volume
2020-02-20,1479.75,1479.75,1454.150024,1464.849976,1464.849976,631873
2020-02-24,1458,1478,1418,1444.5,1444.5,998276
2020-02-25,1444,1444.449951,1335,1376.900024,1376.900024,4775799
2020-02-26,1365.099976,1410.5,1351.099976,1391.449951,1391.449951,1545234
2020-02-27,1380,1382.900024,1358.550049,1366.5,1366.5,1307544
2020-02-28,1320,1341.949951,1220.5,1300.050049,1300.050049,4156991
2020-03-02,1313,1347.949951,1213.5,1239.050049,1239.050049,3163264
2020-03-03,1243,1284.5,1216.400024,1228.449951,1228.449951,4247523
2020-03-04,1225.150024,1233.400024,1154.050049,1201.050049,1201.050049,5734352
2020-03-05,1200,1227.650024,1184.199951,1211.099976,1211.099976,2209405
2020-03-06,1090,1184.300049,1090,1176.900024,1176.900024,2435604
2020-03-09,1175.050049,1233.5,1163.099976,1213.199951,1213.199951,3127030
2020-03-11,1205,1215.25,1149.699951,1160.25,1160.25,1752142
2020-03-12,1044.25,1044.25,945,1018.400024,1018.400024,2385682
2020-03-13,916.599976,1032.75,865.650024,998.799988,998.799988,2267248
2020-03-16,941,1004,912,978.400024,978.400024,2773872
2020-03-17,952,1010,937.299988,976.700012,976.700012,2200893
2020-03-18,975.200012,979.950012,921,949.900024,949.900024,1516071
2020-03-19,891,987,882,909.200012,909.200012,1835738
2020-03-20,850.099976,949.200012,835.099976,871.700012,871.700012,4520092
2020-03-23,784.549988,958,784.549988,856.950012,856.950012,1901262
2020-03-24,800.049988,973.450012,771.299988,916.349976,916.349976,3154705
2020-03-25,825,1053.800049,825,1011.099976,1011.099976,2511518
2020-03-26,1000,1147.400024,949.450012,1008.900024,1008.900024,3404418
2020-03-27,1012,1068.099976,1005.200012,1027.300049,1027.300049,1883975
2020-03-30,990,1129,953.5,1016.700012,1016.700012,1245800
2020-03-31,1035,1078.400024,1017,1066.150024,1066.150024,945092
2020-04-01,1051,1052.400024,982,999,999,1206502
2020-04-03,999,1004.900024,915.049988,953.25,953.25,2314763
2020-04-07,987,994.299988,928.049988,980.25,980.25,1751188
2020-04-08,960,1078.25,944.900024,990.150024,990.150024,2715325
2020-04-09,995,1070,981,1041.949951,1041.949951,1723325
2020-04-13,1052,1090.849976,989.099976,1068.400024,1068.400024,2404617
2020-04-15,1001,1039,997,1007.549988,1007.549988,2851947
2020-04-16,998,1024.300049,983,1010,1010,1960417
2020-04-17,1030,1088.699951,1016.049988,1068.300049,1068.300049,2810726
2020-04-20,1043.949951,1043.949951,1000,1004.150024,1004.150024,2520926
2020-04-21,980,1020,966.599976,1010.650024,1010.650024,2044243
2020-04-22,1010,1010,953.349976,959.700012,959.700012,2425067
2020-04-23,967.450012,968.599976,926.5,932.200012,932.200012,2637093
2020-04-24,930,938.549988,878.75,891.75,891.75,2603976
2020-04-27,910,917.599976,865,871.099976,871.099976,3189120
2020-04-28,872,915,871.599976,908.299988,908.299988,2908400
2020-04-29,914.349976,929.950012,905.049988,921.299988,921.299988,1634105
2020-04-30,949,1037.849976,930.049988,995.25,995.25,5402202
