Date,Open,High,Low,Close,Adj Close,Volume
2019-07-30,337,348.299988,335.149994,345.75,345.75,12722092
2019-07-31,343.200012,353.75,332.700012,337.600006,337.600006,10861621
2019-08-01,335,338.75,321.149994,323.899994,323.899994,9773900
2019-08-02,332,354.950012,327.200012,343.549988,343.549988,28059958
2019-08-05,340.100006,361.649994,339.049988,357.700012,357.700012,15227460
2019-08-06,354.100006,375.399994,354.100006,368.450012,368.450012,17019717
2019-08-07,368,372.950012,362.5,366.100006,366.100006,12524292
2019-08-08,366,378.75,365.399994,372.149994,372.149994,16050094
2019-08-09,372,373.75,364.149994,371.149994,371.149994,7700362
2019-08-13,361.200012,365,346.149994,351.649994,351.649994,14028958
2019-08-14,355,363.850006,347.299988,361.200012,361.200012,7669905
2019-08-16,360,365,355,361.549988,361.549988,5719722
2019-08-19,363.450012,366.25,359.799988,361,361,4521771
2019-08-20,360.5,362.350006,357.399994,358.049988,358.049988,5266052
2019-08-21,358,360.200012,353.149994,354.899994,354.899994,4046902
2019-08-22,355,357.200012,351,352.75,352.75,3113528
2019-08-23,354,358.950012,350.5,356.399994,356.399994,4590240
2019-08-26,357.950012,362.649994,346.899994,360.649994,360.649994,4931663
2019-08-27,362.5,368.200012,344.75,348.299988,348.299988,32201102
2019-08-28,349.5,349.5,340.5,345.799988,345.799988,5524473
2019-08-29,342.350006,349.75,341.149994,343.5,343.5,5929198
2019-08-30,345,349.600006,338.75,346.799988,346.799988,4765624
2019-09-03,345.5,345.950012,335.5,336.850006,336.850006,4226095
2019-09-04,336,347.350006,335.100006,345.700012,345.700012,5144579
2019-09-05,345,349.350006,340.950012,347.700012,347.700012,3264321
2019-09-06,350.200012,354,345.100006,349.25,349.25,6274987
2019-09-09,350.950012,357.399994,349.549988,356.450012,356.450012,3712496
2019-09-11,361.75,361.950012,351.200012,355.100006,355.100006,4810430
2019-09-12,358.399994,358.399994,346.75,347.549988,347.549988,5535262
2019-09-13,347.600006,349.700012,340.899994,343.049988,343.049988,4920207
2019-09-16,343,345.399994,338.399994,344,344,5010025
2019-09-17,348.799988,348.799988,332.549988,339.850006,339.850006,8329655
2019-09-18,341.600006,344.149994,334.600006,335.600006,335.600006,7490889
2019-09-19,338.399994,342.549988,334.700012,337.600006,337.600006,11672389
2019-09-20,339.700012,365.100006,335.049988,356.399994,356.399994,15528435
2019-09-23,356,362.25,345,348,348,5746894
2019-09-24,348,352,345.399994,348.649994,348.649994,4722666
2019-09-25,349.049988,350.950012,338,341.649994,341.649994,4610586
2019-09-26,341.049988,347.049988,340.450012,344.049988,344.049988,4867361
2019-09-27,344,354.899994,339.25,349.100006,349.100006,3353263
2019-09-30,353,374.899994,344.25,367.049988,367.049988,19616421
2019-10-01,370,370.649994,346.850006,350.950012,350.950012,7208995
2019-10-03,350.950012,355.600006,341.299988,344.899994,344.899994,4944826
2019-10-04,348.299988,348.700012,334.25,339.5,339.5,4705661
2019-10-07,338,346.75,337.100006,341.549988,341.549988,3500384
2019-10-09,343.100006,360.850006,339,359.399994,359.399994,8685318
2019-10-10,362.899994,385,362,377.25,377.25,47660614
2019-10-11,374.950012,385.350006,372.600006,382.899994,382.899994,10908530
2019-10-14,384.450012,397,380.25,393.549988,393.549988,10729180
2019-10-15,390,391.950012,381.549988,383.649994,383.649994,8585170
2019-10-16,381.100006,386.799988,377.350006,385.25,385.25,8912567
2019-10-17,385,387.5,379.049988,385.850006,385.850006,4787789
2019-10-18,384.950012,386.399994,380.5,383.5,383.5,3979009
2019-10-22,381.799988,396.5,367.200012,374.100006,374.100006,11357444
2019-10-23,373.5,378,355,360.350006,360.350006,13337712
2019-10-24,353.950012,376.350006,325.5,372.350006,372.350006,72697775
2019-10-25,369.899994,378.399994,362.600006,375.149994,375.149994,27754837
2019-10-29,363,365.649994,353.100006,359.899994,359.899994,36231891
2019-10-30,364.299988,371.350006,360.649994,367.950012,367.950012,16869202
2019-10-31,366.700012,376.799988,363.75,374.25,374.25,12794123
2019-11-01,363.350006,376.399994,363.350006,373.049988,373.049988,13682012
2019-11-04,378.25,381.700012,374,378,378,7620719
2019-11-05,377,385.5,374.549988,383.950012,383.950012,6641731
2019-11-06,385,385.399994,370.25,371.450012,371.450012,8181919
2019-11-07,374.799988,375.5,369.049988,371.75,371.75,4816149
2019-11-08,370,375.850006,366.600006,369.149994,369.149994,5982102
2019-11-11,371.25,373.950012,368.25,371.5,371.5,2774571
2019-11-13,372.100006,373.399994,366.149994,368.600006,368.600006,6424227
2019-11-14,357.899994,367.100006,350.299988,362.5,362.5,21091587
2019-11-15,357.850006,398.5,357.25,393.049988,393.049988,55174490
2019-11-18,396,420.549988,392.100006,409.200012,409.200012,42661408
2019-11-19,426.899994,445.649994,421.450012,439.350006,439.350006,62786851
2019-11-20,448.299988,452.950012,433.100006,437.299988,437.299988,55644344
2019-11-21,442.5,442.5,422.200012,426.299988,426.299988,22178883
2019-11-22,423,429.950012,417,420.649994,420.649994,16775621
2019-11-25,421.350006,455.649994,421.350006,451.399994,451.399994,33483563
2019-11-26,445,447,429.899994,432.350006,432.350006,23466171
2019-11-27,433.5,437,426.399994,433.350006,433.350006,13336531
2019-11-28,433.350006,443.899994,428.5,436.649994,436.649994,21940833
2019-11-29,439.600006,449.649994,435.149994,442.450012,442.450012,20010753
2019-12-02,471.149994,485.600006,455.049988,458.600006,458.600006,55735805
2019-12-03,462.799988,465.049988,445.25,459.100006,459.100006,23871561
2019-12-04,460.850006,464.799988,454.700012,461.399994,461.399994,16541195
2019-12-05,463.299988,463.600006,445.350006,447.350006,447.350006,17317332
2019-12-06,451.899994,452.399994,442.850006,444.850006,444.850006,11415172
2019-12-09,447.600006,451.600006,441.700012,445.850006,445.850006,7865300
2019-12-10,445.450012,451,443.25,447,447,7140031
2019-12-11,444.5,449.049988,440.600006,442.75,442.75,6803615
2019-12-12,442.899994,443.850006,436.5,438.649994,438.649994,7389050
2019-12-13,440,440.700012,426,427.799988,427.799988,13074677
2019-12-16,430.399994,431.049988,420.450012,421.850006,421.850006,6962613
2019-12-17,424.75,441.5,417.600006,439.950012,439.950012,22991811
2019-12-18,447,447.100006,434.149994,438.299988,438.299988,17654537
2019-12-19,436,456.799988,430.25,449.450012,449.450012,13974432
2019-12-20,449.899994,460.399994,445.700012,453.799988,453.799988,21289419
2019-12-23,449.049988,459.149994,446.450012,454.799988,454.799988,10434970
2019-12-24,454.5,460,452.399994,457.149994,457.149994,6845488
2019-12-26,455.299988,456.5,446,447.549988,447.549988,5887041
2019-12-27,449,457.049988,449,455.100006,455.100006,5887082
2019-12-30,460,464.700012,455.100006,460.5,460.5,11917988
2019-12-31,460,462.5,454.5,455.799988,455.799988,5116528
2020-01-01,456.049988,460.5,449.75,453.299988,453.299988,5059995
2020-01-02,454.100006,459.399994,453.5,455.200012,455.200012,4842142
2020-01-03,455.700012,459.200012,451.5,455.100006,455.100006,5059594
2020-01-06,453.899994,457.450012,444.649994,449.649994,449.649994,7399981
2020-01-07,452,455.299988,443.100006,445.100006,445.100006,4273646
2020-01-08,442.600006,460.75,440.350006,458.850006,458.850006,13858623
2020-01-09,468.399994,474.950012,455.299988,460.100006,460.100006,17845812
2020-01-10,464.799988,465.950012,454.200012,457,457,37029733
2020-01-13,459,470.299988,454.25,468.899994,468.899994,14925989
2020-01-14,468.899994,472.649994,466.600006,469.350006,469.350006,8086659
2020-01-15,469.5,472,465,467.850006,467.850006,10674839
2020-01-16,469.200012,476.950012,468,473.899994,473.899994,15990374
2020-01-17,475.100006,503.799988,475.100006,500.049988,500.049988,60774623
2020-01-20,499,512.700012,494.25,508.700012,508.700012,44464024
2020-01-21,510,515,504.399994,511.75,511.75,64001338
2020-01-22,514.75,523.75,506.700012,514.5,514.5,19911947
2020-01-23,515,526,512.349976,523.650024,523.650024,15482185
2020-01-24,520.5,527.349976,514.150024,524.25,524.25,23385562
2020-01-27,521.150024,524.099976,511.899994,514.400024,514.400024,11638278
2020-01-28,514.349976,514.400024,486.100006,491.25,491.25,31091035
2020-01-29,493.100006,501.399994,488.25,490.25,490.25,19668016
2020-01-30,492,492.899994,480.100006,489.799988,489.799988,15055241
2020-01-31,493.200012,499.399994,487,496.450012,496.450012,18017965
2020-02-03,496.049988,513.349976,496.049988,510.049988,510.049988,14932443
2020-02-04,514,522.599976,503.450012,518.900024,518.900024,14376670
2020-02-05,518,537.5,515.799988,533.349976,533.349976,30082900
2020-02-06,535.049988,552.799988,534.099976,546.799988,546.799988,16863683
2020-02-07,548.900024,549,538.25,539.450012,539.450012,8802579
2020-02-10,540.200012,543.650024,536.099976,538.700012,538.700012,8412522
2020-02-11,539.5,544.650024,532.75,534.299988,534.299988,6500749
2020-02-12,536,542.349976,535,539.599976,539.599976,5065813
2020-02-13,539.700012,542.75,531.75,539.950012,539.950012,5623475
2020-02-14,544.900024,567.549988,534.25,565,565,36826473
2020-02-17,564.950012,568.700012,556.5,564.849976,564.849976,22924036
2020-02-18,563.349976,568.849976,537.299988,548.25,548.25,21462600
2020-02-19,549.099976,553.599976,538.75,543.400024,543.400024,21681078
2020-02-20,543.700012,552,538.599976,545.599976,545.599976,15715009
2020-02-24,542,542.049988,527.099976,529.900024,529.900024,9653196
2020-02-25,533,537.950012,530.950012,535.25,535.25,9623521
2020-02-26,532.700012,539.400024,520.299988,535.950012,535.950012,18615730
2020-02-27,534.700012,535.849976,527,531.650024,531.650024,11171400
2020-02-28,524.900024,528.400024,513.5,523.5,523.5,16622086
2020-03-02,534,536,511.850006,518.349976,518.349976,9910097
2020-03-03,524,533.349976,514.150024,520.799988,520.799988,10368929
2020-03-04,525,532.799988,507.399994,516.75,516.75,17733434
2020-03-05,522.799988,530.700012,516.650024,526.900024,526.900024,14080598
2020-03-06,517.75,523.650024,511.450012,519.150024,519.150024,9328722
2020-03-09,510,512,491.049988,496.25,496.25,15375556
2020-03-11,487,508.5,487,493.799988,493.799988,21007582
2020-03-12,478.5,481.5,459.200012,464.950012,464.950012,14204409
2020-03-13,453.799988,509.049988,420,491.850006,491.850006,23807314
2020-03-16,472.25,492.950012,456.149994,464.799988,464.799988,14661016
2020-03-17,465,481,444.350006,454.700012,454.700012,12396957
2020-03-18,460,478.799988,407.450012,425.549988,425.549988,28801933
2020-03-19,416.450012,451.649994,361.75,444.75,444.75,23574623
2020-03-20,445,472,436.649994,462.649994,462.649994,19394829
2020-03-23,416.399994,445.700012,399.5,407.350006,407.350006,14632657
2020-03-24,410.899994,437.850006,400.149994,404.049988,404.049988,12709240
2020-03-25,406.549988,438.25,405.600006,429.100006,429.100006,13833466
2020-03-26,426.5,493.450012,420.25,470.700012,470.700012,21891559
2020-03-27,470.700012,474.799988,437.5,448.950012,448.950012,16076572
2020-03-30,443.850006,449.299988,428,431.049988,431.049988,10022553
2020-03-31,441,447,424,440.899994,440.899994,16745069
2020-04-01,440,440,412.399994,421.350006,421.350006,9469123
2020-04-03,432,432,415.600006,423.950012,423.950012,14153710
2020-04-07,433.149994,485.75,433.149994,470.200012,470.200012,15266903
2020-04-08,474.350006,491.100006,453,461.649994,461.649994,13387974
2020-04-09,471,492.299988,471,488.700012,488.700012,11742367
2020-04-13,491,520.900024,491,512.200012,512.200012,23966578
2020-04-15,533.950012,535.950012,505.049988,510.5,510.5,25792855
2020-04-16,500,513,497.350006,500.450012,500.450012,17080435
2020-04-17,511,512.5,498.200012,502.450012,502.450012,16127523
2020-04-20,507.700012,507.700012,486.899994,490.299988,490.299988,11473101
2020-04-21,484,503.799988,479.149994,500.5,500.5,15490855
2020-04-22,516,517.049988,492.049988,501.399994,501.399994,18107595
2020-04-23,501.850006,507.299988,491.049988,496,496,12532066
2020-04-24,494.899994,499,484.450012,494.25,494.25,11937738
2020-04-27,498.049988,503.049988,491.100006,494.049988,494.049988,9888710
2020-04-28,497.450012,497.450012,484.100006,485.649994,485.649994,11512936
2020-04-29,490.950012,498.399994,487.049988,496,496,8217429
2020-04-30,503.100006,515.950012,495.200012,514.299988,514.299988,19799159
2020-05-04,502.450012,540,499.899994,532.5,532.5,34019449
2020-05-05,538,553.700012,526.049988,528.049988,528.049988,29936905
2020-05-06,531.75,551.450012,530.049988,546,546,25594154
2020-05-07,545.349976,545.349976,524.450012,528.049988,528.049988,15532117
2020-05-08,540,545.799988,528.299988,530.049988,530.049988,13592411
2020-05-11,533.049988,548.5,532.099976,536.200012,536.200012,14223754
2020-05-12,533,564,530.5,559.849976,559.849976,22616585
2020-05-13,568.400024,569.75,549.299988,555.950012,555.950012,21113369
2020-05-14,551.099976,562.5,535.099976,539.849976,539.849976,13180860
2020-05-15,543.5,556.900024,539.400024,554.099976,554.099976,14486140
2020-05-18,556.900024,559,535.200012,538.049988,538.049988,21586050
2020-05-19,558.5,603.5,557,598.799988,598.799988,71908985
2020-05-20,605,612,588.599976,594.049988,594.049988,35741865
2020-05-21,590.5,604.5,585.400024,594.549988,594.549988,20292552
2020-05-22,597,597.400024,587,593.200012,593.200012,11416299
2020-05-26,572,576.450012,557.549988,559.25,559.25,76496981
2020-05-27,561,565.549988,553.849976,563.099976,563.099976,22525840
2020-05-28,564.650024,568,556,562.75,562.75,16268836
2020-05-29,558,564,543.799988,552.599976,552.599976,54188806
2020-06-01,559,561.650024,550.150024,559.049988,559.049988,39287024
2020-06-02,563,572.299988,556.099976,558.099976,558.099976,31972728
2020-06-03,568,568.299988,549.25,551.650024,551.650024,29234914
2020-06-04,552.299988,585.400024,549.549988,572.450012,572.450012,29454264
2020-06-05,584,590,567.450012,584.349976,584.349976,47835135
